text,clause_type,label,source
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
It is expressly understood and agreed that failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
"Subject to the terms and conditions of this Agreement, failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.",Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
"Subject to the terms and conditions of this Agreement, failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.",Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
"Notwithstanding any other provision herein, failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.",Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
The parties hereby agree that failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
"For the avoidance of doubt, failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.",Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
It is expressly understood and agreed that failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision will not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
Failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
It is expressly understood and agreed that failure to enforce any provision shall not constitute a waiver of future enforcement of that or any other provision.,Amendment,10,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,real_template
"It is expressly understood and agreed that neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"For the avoidance of doubt, neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"For the avoidance of doubt, neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"The parties hereby agree that neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"It is expressly understood and agreed that neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of god, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party will be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Neither party shall be liable for failure to perform due to causes beyond its reasonable control including acts of God, war, strikes, or natural disasters.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,real_template
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"It is expressly understood and agreed that force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"It is expressly understood and agreed that force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"For the avoidance of doubt, force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"It is expressly understood and agreed that force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, force majeure events shall include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
"Force majeure events will include but not be limited to fire, flood, earthquake, pandemic, epidemic, acts of terrorism, and government restrictions.",Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,real_template
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The parties hereby agree that the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"Notwithstanding any other provision herein, the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"Notwithstanding any other provision herein, the party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
The parties hereby agree that the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"For the avoidance of doubt, the party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"For the avoidance of doubt, the party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"For the avoidance of doubt, the party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, the party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The parties hereby agree that the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The parties hereby agree that the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The parties hereby agree that the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, the party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, the party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure shall provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
The party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.,Force Majeure,11,augmented
"Notwithstanding any other provision herein, the party affected by force majeure will provide prompt notice to the other party and use reasonable efforts to mitigate the impact.",Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,real_template
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, performance obligations will be suspended during the period of force majeure.",Force Majeure,11,augmented
"For the avoidance of doubt, performance obligations shall be suspended during the period of force majeure.",Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
It is expressly understood and agreed that performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
It is expressly understood and agreed that performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, performance obligations shall be suspended during the period of force majeure.",Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, performance obligations will be suspended during the period of force majeure.",Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
The parties hereby agree that performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
"Notwithstanding any other provision herein, performance obligations shall be suspended during the period of force majeure.",Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
"For the avoidance of doubt, performance obligations shall be suspended during the period of force majeure.",Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
"Notwithstanding any other provision herein, performance obligations shall be suspended during the period of force majeure.",Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, performance obligations shall be suspended during the period of force majeure.",Force Majeure,11,augmented
The parties hereby agree that performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations shall be suspended during the period of force majeure.,Force Majeure,11,augmented
Performance obligations will be suspended during the period of force majeure.,Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,real_template
"If force majeure continues for more than ninety (90) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
"The parties hereby agree that if force majeure continues for more than ninety (90) days, either party may terminate this agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"Subject to the terms and conditions of this Agreement, if force majeure continues for more than ninety (90) days, either party may terminate this agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
"For the avoidance of doubt, if force majeure continues for more than ninety (90) days, either party can terminate this agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
"It is expressly understood and agreed that if force majeure continues for more than ninety (90) days, either party can terminate this agreement upon written notice.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, if force majeure continues for more than ninety (90) days, either party can terminate this agreement upon written notice.",Force Majeure,11,augmented
"Notwithstanding any other provision herein, if force majeure continues for more than ninety (90) days, either party may terminate this agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"The parties hereby agree that if force majeure continues for more than one hundred twenty (240) days, either party may terminate this agreement upon written notice.",Force Majeure,11,augmented
"For the avoidance of doubt, if force majeure continues for more than ninety (90) days, either party can terminate this agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than ninety (90) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"For the avoidance of doubt, if force majeure continues for more than ninety (90) days, either party may terminate this agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party may terminate this Agreement upon written notice.",Force Majeure,11,augmented
"If force majeure continues for more than one hundred twenty (240) days, either party can terminate this Agreement upon written notice.",Force Majeure,11,augmented
